24260100,ATL,Comedy,17000000,0,2006-03-31
24280100,Cabin Fever,Horror,1500000,9193476,2003-09-12
24320100,Stir of Echoes,Thriller/Suspense,12000000,1926292,1999-09-10
24340100,Taxi Driver,Drama,1900000,54804,1976-02-08
24420100,Flight of the Phoenix,Adventure,75000000,13000000,2004-12-17
24430100,National Lampoon’s Van Wilder,Comedy,6000000,17936064,2002-04-05
24440100,Flicka,Drama,15000000,896220,2006-10-20
24490100,High School High,Comedy,0,0,1996-10-25
24500100,The X-Files: I Want to Believe,Action,35000000,47188314,2008-07-25
24510100,A Room with a View,Comedy,3000000,74862,1986-03-07
24530100,Looney Tunes: Back in Action,Adventure,80000000,33589842,2003-11-14
24580100,The Hills Have Eyes II,Horror,15000000,16662372,2007-03-23
24610100,Whale Rider,Drama,4300000,18594934,2003-06-06
24650100,George A. Romero's Land of the Dead,Horror,18975000,27050933,2005-06-24
24670100,Mad Money,Comedy,22000000,4375214,2008-01-18
24700100,Intersection,Drama,0,1514243,1994-01-21
24730100,The Invisible,Thriller/Suspense,0,2971947,2007-04-27
24790100,The In-Laws,Comedy,0,3905032,2003-05-23
24820100,Little Black Book,Romantic Comedy,30000000,1336164,2004-08-06
24890100,Valentine,Horror,10000000,0,2001-02-02
24910100,A Prairie Home Companion,Comedy,10000000,6373339,2006-06-09
24920100,Reno 911!: Miami,Comedy,10000000,1509201,2007-02-23
24930100,Down with Love,Romantic Comedy,0,15151698,2003-05-09
24940100,"Gone, Baby, Gone",Drama,19000000,14058812,2007-10-19
24960100,Vampires,Horror,20000000,0,1998-10-30
24970100,Pulse,Horror,20500000,9976999,2006-08-11
24990100,Action Jackson,Action,7000000,0,1988-02-12
25000100,Showgirls,Drama,40000000,17400000,1995-01-06
25040100,The People vs. Larry Flynt,Drama,0,0,1996-12-25
25100100,Shorts,Adventure,20000000,8951635,2009-08-21
25190100,Booty Call,Comedy,0,0,1997-02-26
25230100,Assault On Precinct 13,Action,30000000,16000000,2005-01-19
25270100,Down to You,Romantic Comedy,9000000,0,2000-01-21
25280100,Life of Brian,Comedy,4000000,333127,1979-08-17
25310100,Barry Lyndon,Drama,11000000,169934,1975-01-01
25410100,Hard Rain,Action,70000000,0,1998-01-16
25430100,Jane Austen's Mafia,Comedy,10000000,10300000,1998-07-24
25460100,The Spirit,Action,60000000,19200000,2008-12-25
25470100,Yu-Gi-Oh,Adventure,20000000,8952313,2004-08-13
25480100,Gone Fishin',Comedy,0,0,1997-05-30
25550100,The Pledge,Drama,45000000,9686202,2001-01-19
25560100,Man of the House,Comedy,50000000,2400000,2005-02-25
25570100,The Life of David Gale,Thriller/Suspense,50000000,9225553,2003-02-21
25580100,Summer Catch,Comedy,17000000,0,2001-08-24
25600100,Reign Over Me,Drama,20000000,420000,2007-03-23
25660100,Gamer,Action,50000000,21467122,2009-09-04
25670100,8 Seconds,Drama,0,1759935,1994-02-25
25680100,Heavy Metal,Adventure,9300000,0,1981-08-07
25710100,Igor,Adventure,22000000,11484747,2008-09-19
25740100,La Dolce Vita,Comedy,0,166569,1961-04-19
25750100,Hero,Comedy,42000000,47300000,1992-10-02
25760100,Timeline,Adventure,80000000,7222445,2003-11-26
25770100,Valiant,Adventure,35000000,44710281,2005-08-19
25830100,Doug's 1st Movie,Adventure,5000000,0,1999-03-26
25840100,The Producers: The Movie Musical,Musical,45000000,13554463,2005-12-16
25860100,Wonder Boys,Comedy,35000000,14033031,2000-02-23
25870100,Saving Silverman,Comedy,22000000,6521573,2001-02-09
25900100,Cursed,Horror,35000000,5820000,2005-02-25
25910100,A Christmas Story,Comedy,3250000,0,1983-11-18
25920100,Summer of Sam,Drama,22000000,0,1999-07-02
25930100,Léon,Thriller/Suspense,16000000,26000000,1994-11-18
25960100,My Best Friend's Girl,Comedy,20000000,15567861,2008-09-19
25970100,Species 2,Horror,0,7600000,1998-04-10
26000100,Beerfest,Comedy,17500000,974132,2006-08-25
26010100,Martin Lawrence Live: RunTelDat,Concert/Performance,3000000,0,2002-08-02
26020100,Mother,Comedy,0,0,1996-12-25
26040100,Tuck Everlasting,Drama,15000000,182616,2002-10-11
26050100,Jonas Brothers: The 3D Concert Experience,Concert/Performance,0,11266091,2009-02-27
26080100,Waitress,Romantic Comedy,1500000,3119633,2007-05-02
26090100,Bugs! (IMAX),Documentary,0,10112664,2003-03-14
26100100,Hart's War,Drama,70000000,14000000,2002-02-15
26110100,Vacancy,Thriller/Suspense,0,5300000,2007-04-20
26130100,The Replacement Killers,Action,30000000,0,1998-02-06
26230100,Rollerball,Action,70000000,6861966,2002-02-08
26250100,Two Brothers,Drama,72000000,43000000,2004-06-25
26270100,The Odd Couple II,Comedy,0,0,1998-04-10
26300100,Georgia Rule,Drama,20000000,1936721,2007-05-11
26350100,Akeelah and the Bee,Drama,8000000,110994,2006-04-28
26360100,The Marine,Action,15000000,3320824,2006-10-13
26420100,Thrill Ride: The Science of Fun,Documentary,0,12480529,1997-07-11
26440100,Into the Blue,Adventure,50000000,23200000,2005-09-30
26450100,The Upside of Anger,Drama,12000000,10153768,2005-03-11
26490100,Becoming Jane,Romantic Comedy,16500000,20716920,2007-08-03
26500100,The Ninth Gate,Thriller/Suspense,38000000,39740562,2000-03-10
26520100,Michael Jordan to the MAX,Documentary,7000000,633949,2000-05-05
26540100,Frost/Nixon,Drama,29000000,9830914,2008-12-05
26550100,Best in Show,Comedy,6000000,2074164,2000-09-27
26650100,An Ideal Husband,Comedy,10700000,12798209,1999-06-18
26670100,Ultraviolet,Action,30000000,12440048,2006-03-03
26680100,Super Troopers,Comedy,1200000,4689861,2002-02-15
26730100,Into the Wild,Drama,20000000,38468604,2007-09-21
26750100,North Country,Drama,30000000,5352529,2005-10-21
26760100,Babe: Pig in the City,Adventure,80000000,50812000,1998-11-25
26770100,Walk Hard: The Dewey Cox Story,Comedy,35000000,2288902,2007-12-21
26780100,The Four Feathers,Drama,35000000,11576479,2002-09-20
26790100,That Darn Cat,Adventure,0,0,1997-02-14
26860100,Simon Birch,Drama,20000000,57176,1998-09-11
26870100,Harold & Kumar Go to White Castle,Comedy,9000000,1249387,2004-07-30
26880100,Next,Action,70000000,55380487,2007-04-27
26890100,The Last Castle,Drama,60000000,2333590,2001-10-19
26970100,Pooh's Heffalump Movie,Adventure,20000000,37588511,2005-02-11
27000100,Private Lessons,Comedy,0,1923,1981-08-28
27040100,Death on the Nile,Drama,0,7518,1978-09-29
27110100,The Glass House,Thriller/Suspense,22000000,4910354,2001-09-14
27150100,Laws of Attraction,Romantic Comedy,32000000,12091269,2004-04-30
27160100,Drive Me Crazy,Comedy,8000000,4748072,1999-10-01
27190100,School for Scoundrels,Comedy,20000000,0,2006-09-29
27200100,The Contender,Drama,9000000,0,2000-10-13
27220100,Punch-Drunk Love,Comedy,25000000,6800000,2002-10-11
27250100,The Rage: Carrie 2,Horror,21000000,0,1999-03-12
27270100,Eurotrip,Comedy,25000000,3000000,2004-02-20
27330100,Kit Kittredge: An American Girl,Drama,10000000,0,2008-06-20
27340100,The Postman,Action,80000000,3190419,1997-12-25
27350100,Galapagos,Documentary,0,8517904,1999-09-10
27390100,The Last King of Scotland,Drama,6000000,31548687,2006-09-27
27410100,A Mighty Wind,Comedy,6000000,921071,2003-04-16
27430100,Deliver Us From Eva,Romantic Comedy,0,0,2003-02-07
27470100,Hostel: Part II,Horror,7500000,16061597,2007-06-08
27500100,Under the Sea 3D,Documentary,0,10638746,2009-02-13
27520100,Notes on a Scandal,Drama,27500000,33068293,2006-12-25
27530100,Disturbing Behavior,Thriller/Suspense,15000000,1506870,1998-07-24
27540100,Empire,Drama,3500000,990849,2002-12-06
27560100,The Big Lebowski,Comedy,15000000,28690764,1998-03-06
27610100,Red Planet,Action,80000000,15983079,2000-11-10
27650100,The Ruins,Horror,25000000,5477719,2008-04-04
27660100,Half Baked,Comedy,8000000,0,1998-01-16
27670100,Roll Bounce,Comedy,10000000,52206,2005-09-23
27710100,Just My Luck,Romantic Comedy,28000000,20833255,2006-05-12
27720100,My Baby's Daddy,Comedy,12000000,639,2004-01-09
27740100,Inkheart,Adventure,60000000,49352514,2009-01-23
27760100,Max Keeble's Big Move,Adventure,12000000,0,2001-10-05
27780100,Eight Legged Freaks,Comedy,30000000,19455806,2002-07-17
27790100,Small Time Crooks,Comedy,18000000,12668118,2000-05-19
27810100,Fired Up,Comedy,20000000,1377279,2009-02-20
27840100,The Mission,Drama,0,3591038,1986-10-17
27850100,Center Stage,Drama,18000000,4160184,2000-05-12
27870100,Miracle on 34th Street,Drama,0,29100000,1947-11-21
27900100,Angel Heart,Horror,0,147,1987-03-06
27920100,Eastern Promises,Thriller/Suspense,50000000,38895823,2007-09-14
27940100,Annapolis,Drama,0,97000,2006-01-27
27990100,Rushmore,Black Comedy,10000000,1975216,1998-12-11
28000100,Kung Fu Hustle,Action,20000000,84929435,2004-09-14
28020100,Ghosts of the Abyss,Documentary,0,11648645,2003-04-11
28050100,Pokemon 3: The Movie,Adventure,3000000,51400000,2001-04-06
28060100,The Devil's Rejects,Horror,7000000,3895447,2005-07-22
28080100,Son of the Mask,Adventure,100000000,42900000,2005-02-18
28090100,Seed of Chucky,Horror,29000000,7700000,2004-11-12
28160100,Rock Star,Drama,38000000,2325863,2001-09-07
28170100,The Country Bears,Adventure,20000000,0,2002-07-26
28180100,Win a Date with Tad Hamilton!,Romantic Comedy,24000000,609731,2004-01-23
28190100,Boiler Room,Drama,9000000,11809674,2000-02-18
28230100,88 Minutes,Thriller/Suspense,30000000,16024515,2008-04-18
28240100,Serving Sara,Romantic Comedy,29000000,3215965,2002-08-23
28250100,crazy/beautiful,Drama,13000000,3000000,2001-06-29
28280100,Go!,Black Comedy,6500000,11508168,1999-04-09
28300100,Wimbledon,Romantic Comedy,35000000,24803891,2004-09-17
28320100,Rebound,Comedy,45000000,683000,2005-07-01
28350100,Lost Souls,Thriller/Suspense,28000000,14540657,2000-10-13
28370100,54,Drama,13000000,0,1998-08-28
28380100,The Motorcycle Diaries,Drama,0,38209793,2004-09-24
28390100,New in Town,Romantic Comedy,8000000,13203626,2009-01-30
28400100,Catch That Kid,Adventure,18000000,255815,2004-02-06
28410100,True Crime,Drama,0,0,1999-03-19
28450100,Unaccompanied Minors,Adventure,25000000,5315607,2006-12-08
28480100,Bringing Out The Dead,Black Comedy,32000000,0,1999-10-22
28500100,Wild Safari 3D,Documentary,0,15825520,2005-04-08
28530100,Dead Silence,Horror,20000000,4040071,2007-03-16
28580100,The Perfect Man,Romantic Comedy,10000000,3000000,2005-06-17
28600100,Original Sin,Thriller/Suspense,26000000,0,2001-08-03
28620100,Trainspotting,Drama,3100000,55057186,1996-05-16
28630100,Eye of the Beholder,Thriller/Suspense,15000000,1760079,2000-01-28
28680100,That Old Feeling,Romantic Comedy,0,830684,1997-04-04
28720100,The Hitcher,Thriller/Suspense,0,4476064,2007-01-19
28740100,White Oleander,Drama,16000000,5300000,2002-10-11
28780100,The Whole Ten Yards,Comedy,30000000,10000000,2004-04-09
28810100,A Simple Plan,Drama,17000000,0,1998-12-11
28830100,Muppets From Space,Adventure,24000000,0,1999-07-14
28870100,Swing Vote,Comedy,21000000,1300000,2008-08-01
28880100,Elizabeth: The Golden Age,Drama,55000000,58585626,2007-10-12
28920100,Black Christmas,Horror,9000000,0,2006-12-05
28930100,Cool Hand Luke,Drama,0,321,1967-11-01
28970100,Wolf Creek,Horror,1100000,12818716,2005-11-03
29020100,Fire Down Below,Action,0,0,1997-09-05
29050100,Waiting...,Comedy,1125000,2548731,2005-10-07
29060100,Vanity Fair,Drama,23000000,3000000,2004-09-01
29070100,Imagine That,Adventure,55000000,6215752,2009-06-12
29140100,A Midsummer Night's Dream,Comedy,0,8939655,1999-05-14
29150100,Dr. No,Action,1000000,43500000,1963-05-08
29190100,Kung Pow: Enter the Fist,Comedy,10000000,1000000,2002-01-25
29230100,O (Othello),Drama,5000000,0,2001-08-31
29240100,Across The Sea of Time,Drama,0,20200534,1995-10-20
29250100,Confessions of a Dangerous Mind,Drama,29000000,17006087,2002-12-31
29340100,Marie Antoinette,Drama,40000000,44900000,2006-10-20
29400100,Dance With Me,Musical,0,0,1998-08-21
29410100,Thomas and the Magic Railroad,Adventure,19000000,0,2000-07-26
29420100,Far From Heaven,Drama,13500000,13126065,2002-11-08
29460100,Happily N'Ever After,Adventure,47000000,22074786,2007-01-05
29470100,The Kite Runner,Drama,20000000,58380667,2007-12-14
29490100,The Gospel,Drama,0,0,2005-10-07
29500100,Pride and Glory,Drama,30000000,16522145,2008-10-24
29530100,Wes Craven's Wishmaster,Horror,0,0,1997-09-19
29550100,Paparazzi,Thriller/Suspense,20000000,900000,2004-09-03
29590100,Larry the Cable Guy: Health Inspector,Comedy,17000000,0,2006-03-24
29600100,Life as a House,Drama,18000000,8236521,2001-10-26
29610100,Cirque du Soleil - Journey of Man,Musical,0,12125705,1999-12-24
29620100,View from the Top,Comedy,0,3912014,2003-03-21
29650100,Half Past Dead,Action,25000000,3665420,2002-11-15
29670100,Shackleton's Antarctic Adventure,Documentary,0,4113837,2001-02-09
29680100,My Boss's Daughter,Romantic Comedy,14000000,15655,2003-08-22
29710100,A Guy Thing,Romantic Comedy,20000000,1886732,2003-01-17
29740100,In America,Drama,0,9843255,2003-10-31
29760100,All the Pretty Horses,Western,45000000,2593142,2000-12-22
29770100,A Perfect Getaway,Thriller/Suspense,14000000,7300000,2009-08-07
29810100,Loser,Romantic Comedy,20000000,2786080,2000-07-21
29830100,Rocket Man,Comedy,0,0,1997-10-10
29860100,Catch and Release,Romantic Comedy,0,0,2007-01-26
29880100,Drowning Mona,Comedy,16000000,553184,2000-03-03
29890100,Wrong Turn,Horror,10000000,13231785,2003-05-30
29950100,No Escape,Action,0,1874203,1994-04-29
29960100,The Greatest Game Ever Played,Drama,25000000,136977,2005-09-30
29970100,Bait,Action,35000000,146842,2000-09-15
29990100,Bangkok Dangerous,Action,45000000,31300000,2008-09-05
30080100,Dungeons and Dragons,Adventure,35000000,18586724,2000-12-08
30100100,Thinner,Horror,14000000,0,1996-10-25
30110100,The Corruptor,Action,10000000,0,1999-03-12
30130100,Arthur et les Minimoys,Adventure,80000000,98192980,2007-01-12
30170100,The Invasion,Thriller/Suspense,80000000,25072851,2007-08-17
30200100,Dead Man on Campus,Black Comedy,14000000,0,1998-08-21
30210100,"The Goods: Live Hard, Sell Hard",Comedy,10000000,174642,2009-08-14
30230100,Wings of Courage,Drama,0,19183063,1995-04-21
30240100,Twilight,Drama,20000000,0,1998-03-06
30250100,See No Evil,Horror,8000000,3795236,2006-05-19
30280100,Madonna: Truth or Dare,Concert/Performance,0,14000000,1991-05-10
30290100,The Cave,Horror,30000000,12140000,2005-08-26
30380100,Lions for Lambs,Drama,35000000,48213018,2007-11-09
30390100,The Next Best Thing,Drama,25000000,9372190,2000-03-03
30400100,Solaris,Drama,47000000,0,2002-11-27
30410100,Get Carter,Drama,40000000,4450000,2000-10-06
30430100,Election,Black Comedy,8500000,2259272,1999-04-23
30460100,Last Chance Harvey,Drama,0,19598160,2008-12-25
30500100,Music of the Heart,Drama,0,0,1999-10-29
30510100,Pink Floyd: The Wall,Drama,0,6852,1982-08-06
30520100,Eve's Bayou,Drama,5000000,0,1997-11-07
30590100,"I Love You, Beth Cooper",Comedy,18000000,1581813,2009-07-10
30610100,The Sixth Man,Comedy,0,0,1997-03-28
30630100,Tristan & Isolde,Drama,0,2720980,2006-01-13
30680100,Iron Monkey,Action,0,0,2001-10-12
30720100,Gake no ue no Ponyo,Adventure,34000000,190072267,2009-08-14
30750100,Soldier,Action,75000000,0,1998-10-23
30760100,Jackie Chan’s First Strike,Action,0,0,1997-01-10
30800100,The Girl Next Door,Romantic Comedy,25000000,17045706,2004-04-09
30810100,Kiss of the Spider Woman,Drama,0,0,1985-07-26
30820100,Hellraiser,Horror,1000000,11148,1987-09-18
30830100,Wild at Heart,Comedy,0,0,1990-08-17
30880100,Everyone's Hero,Adventure,0,2477336,2006-09-15
30930100,In Love and War,Drama,0,10891063,1996-12-18
30950100,Welcome to Mooseport,Comedy,26000000,25342,2004-02-20
30960100,Fly Me To the Moon,Adventure,25000000,28986338,2008-08-15
30970100,"Life, or Something Like It",Romantic Comedy,40000000,0,2002-04-26
30980100,Dark City,Thriller/Suspense,27000000,12821985,1998-02-27
30990100,Hollywoodland,Drama,0,2400000,2006-09-08
31030100,Tea with Mussolini,Drama,14000000,0,1999-05-14
31050100,Snow Falling on Cedars,Drama,36000000,0,1999-12-24
31070100,Awake,Thriller/Suspense,8600000,18594823,2007-11-30
31120100,Excess Baggage,Comedy,0,0,1997-08-29
31140100,Godsend,Thriller/Suspense,30000000,2539280,2004-04-30
31190100,Ballistic: Ecks vs. Sever,Action,70000000,0,2002-09-20
31220100,The Messenger: The Story of Joan of Arc,Drama,50000000,0,1999-11-12
31230100,Josie and the Pussycats,Comedy,22000000,54393,2001-04-11
31250100,Freddy Got Fingered,Comedy,15000000,0,2001-04-20
31280100,Supernova,Thriller/Suspense,60000000,597626,2000-01-14
31290100,Alex & Emma,Drama,30000000,1150199,2003-06-20
31340100,Disaster Movie,Comedy,20000000,22529851,2008-08-29
31360100,Prince of Darkness,Horror,0,305,1987-10-23
31400100,Dirty Dancing Havana Nights,Drama,0,123084,2004-02-27
31430100,How to Deal,Drama,16000000,16998,2003-07-18
31460100,Blues Brothers 2000,Comedy,0,0,1998-02-06
31470100,The Informant!,Thriller/Suspense,22000000,8454347,2009-09-18
31490100,The Emperor's Club,Drama,12500000,2132763,2002-11-22
31500100,Fairytale: A True Story,Drama,0,0,1997-10-24
31540100,In Too Deep,Drama,7000000,1444720,1999-08-25
31550100,New York Minute,Comedy,40000000,7138351,2004-05-07
31560100,The Good Girl,Drama,8000000,2567207,2002-08-07
31570100,Virus,Action,75000000,16616000,1999-01-15
31580100,Def Jam's How To Be a Player,Comedy,12000000,0,1997-08-06
31660100,Un homme et une femme,Drama,0,44741,1966-01-01
31700100,Imitation of Life,Drama,0,365,1959-04-30
31730100,Stealing Harvard,Comedy,25000000,0,2002-09-13
31760100,Hot Rod,Comedy,25000000,433232,2007-08-03
31770100,Firehouse Dog,Comedy,0,3165914,2007-04-04
31780100,Soul Plane,Comedy,16000000,631596,2004-05-28
31800100,Out Cold,Comedy,11000000,880000,2001-11-21
31810100,Les Miserables,Drama,0,0,1998-05-01
31820100,Monsoon Wedding,Comedy,1200000,13148626,2002-02-22
31840100,The Duchess,Drama,27000000,31311132,2008-09-19
31880100,The Man Who Knew Too Little,Comedy,20000000,0,1997-11-14
31900100,"New York, New York",Musical,14000000,0,1977-06-22
31920100,The Thing,Horror,0,0,1982-06-25
31930100,Letters from Iwo Jima,Drama,13000000,54111916,2006-12-20
31960100,Drop Dead Fred,Comedy,0,525988,1991-04-19
31970100,Broken Flowers,Romantic Comedy,10000000,27000000,2005-08-05
31990100,The Wings of the Dove,Drama,0,0,1997-11-07
32030100,Hey Arnold! The Movie,Adventure,10000000,0,2002-06-28
32050100,Desperate Measures,Action,0,0,1998-01-30
32080100,Haunted Castle,Adventure,0,19211870,2001-03-02
32090100,Y Tu Mamá También,Drama,5000000,20000000,2002-03-15
32100100,Crank 2: High Voltage,Thriller/Suspense,20000000,21788490,2009-04-17
32110100,The Namesake,Drama,8500000,6678253,2007-03-09
32130100,Trial And Error,Comedy,0,0,1997-05-30
32140100,Osmosis Jones,Adventure,70000000,0,2001-08-10
32150100,The Ladies Man,Comedy,11000000,126602,2000-10-13
32160100,Hush,Thriller/Suspense,0,0,1998-03-06
32170100,Juwanna Mann,Comedy,15600000,200000,2002-06-21
32180100,Tomcats,Comedy,11000000,0,2001-03-30
32190100,The Little Vampire,Adventure,22000000,4794,2000-10-13
32200100,Envy,Comedy,20000000,1017924,2004-04-30
32210100,Shaun of the Dead,Comedy,5000000,16289712,2004-09-24
32220100,The Deep End of the Ocean,Drama,40000000,0,1999-03-12
32250100,The Tailor of Panama,Thriller/Suspense,18000000,14000000,2001-03-30
32270100,Charade,Romantic Comedy,0,341,1963-12-05
32280100,The Haunting of Molly Hartley,Horror,5000000,1875845,2008-10-31
32310100,Secrets & Lies,Drama,4500000,0,1996-09-28
32340100,One Night with the King,Drama,20000000,329071,2006-10-13
32350100,Alfie,Comedy,40000000,21800000,2004-11-05
32380100,Friends with Money,Comedy,6500000,4741715,2006-04-07
32400100,The Comebacks,Comedy,0,189227,2007-10-19
32410100,De-Lovely,Drama,15000000,5187197,2004-06-25
32470100,Sugar and Spice,Comedy,0,3603846,2001-01-26
32490100,North by Northwest,Action,0,94740,1959-01-01
32510100,The Mod Squad,Action,0,2155311,1999-03-26
32520100,Ghost Town,Romantic Comedy,20000000,16590604,2008-09-19
32540100,Daddy Day Camp,Comedy,6000000,4974605,2007-08-08
32570100,FearDotCom,Horror,40000000,81267,2002-08-30
32650100,Jason X,Horror,14000000,3830243,2002-04-26
32680100,Frailty,Thriller/Suspense,11000000,6836832,2002-04-12
32690100,Senseless,Comedy,0,0,1998-02-20
32700100,Rosewood,Drama,0,0,1997-02-21
32710100,The Evil That Men Do,Action,0,4742,1984-09-21
32730100,Flyboys,Drama,60000000,1725749,2006-09-22
32760100,Dr. T and the Women,Romantic Comedy,0,9731250,2000-10-13
32770100,Ghosts of Mississippi,Drama,36000000,0,1996-12-20
32780100,How to Eat Fried Worms,Drama,0,58469,2006-08-25
32790100,Angela's Ashes,Drama,25000000,0,1999-12-24
32830100,The Crew,Comedy,23000000,0,2000-08-25
32840100,Religulous,Documentary,2500000,870157,2008-10-01
32850100,House of Sand and Fog,Drama,16500000,3149301,2003-12-19
32910100,The Snows of Kilimanjaro,Drama,0,1181330,1952-09-17
32920100,In Cold Blood,Drama,3500000,7551,1967-12-14
32990100,They Live,Thriller/Suspense,4000000,774,1988-11-04
33020100,The Quiet American,Drama,20000000,13360556,2002-11-22
33030100,The Pirates Who Don't Do Anything: A VeggieTales Movie,Adventure,15000000,267175,2008-01-11
33050100,Lone Star,Drama,5000000,0,1996-06-21
33110100,Living Out Loud,Drama,12000000,0,1998-10-30
33130100,Volver,Comedy,9400000,74326746,2006-11-03
33150100,Gods and Generals,Drama,55000000,41002,2003-02-21
33160100,Black Dog,Action,0,0,1998-05-01
33180100,They,Horror,17000000,3300000,2002-11-27
33200100,The Honeymooners,Comedy,27000000,339577,2005-06-10
33210100,Wicker Park,Thriller/Suspense,30000000,8575819,2004-09-03
33230100,Marvin's Room,Drama,23000000,0,1996-12-20
33240100,Highlander: Endgame,Action,15000000,0,2000-09-01
33260100,Meet Me in St. Louis,Musical,0,83108,1944-11-28
33270100,Shoot 'Em Up,Action,39000000,14000000,2007-09-07
33280100,Rachel Getting Married,Drama,12000000,4678614,2008-10-03
33300100,I Heart Huckabees,Comedy,22000000,7250000,2004-10-01
33310100,The Associate,Comedy,0,0,1996-10-25
33320100,The Evening Star,Drama,0,0,1996-12-25
33340100,Labyrinth,Adventure,0,302967,1986-06-27
33350100,Mr. Nice Guy,Action,6000000,19000000,1998-03-20
33360100,The New World,Adventure,30000000,13472307,2005-12-25
33410100,"Bon Cop, Bad Cop",Comedy,8000000,69405,2006-08-04
33420100,Idlewild,Musical,15000000,0,2006-08-25
33450100,"House of 1,000 Corpses",Horror,7000000,4370504,2003-04-11
33470100,The Omega Code,Action,7200000,67760,1999-10-15
33520100,La misma luna,Drama,1700000,10681594,2008-03-19
33540100,The Matador,Thriller/Suspense,10000000,4711583,2005-12-30
33550100,I Think I Love My Wife,Romantic Comedy,14000000,645640,2007-03-16
33560100,Love Jones,Drama,10000000,0,1997-03-14
33570100,Gattaca,Drama,36000000,0,1997-10-24
33590100,Freedomland,Drama,0,2138330,2006-02-17
33610100,Why Do Fools Fall In Love?,Drama,0,0,1998-08-28
33650100,War and Peace,,6000000,23097,1956-08-21
33660100,The Weather Man,Drama,20000000,2984186,2005-10-28
33670100,Extreme,Documentary,0,13499624,1999-03-15
33690100,The Hurt Locker,Drama,15000000,32876412,2009-06-26
33730100,Evening,Drama,30000000,478928,2007-06-29
33750100,Undisputed,Drama,20000000,0,2002-08-23
33780100,Ready to Rumble,Comedy,24000000,0,2000-04-07
33810100,Miss Pettigrew Lives for a Day,Comedy,0,2859259,2008-03-07
33860100,A Hard Day's Night,Comedy,560000,88924,1964-08-11
33880100,True Romance,Thriller/Suspense,12500000,362293,1993-09-10
33920100,Breakin' All the Rules,Romantic Comedy,9000000,279935,2004-05-14
33930100,I'll Be Home For Christmas,Comedy,0,0,1998-11-13
33940100,Confidence,Drama,15000000,757984,2003-04-25
33990100,Chasing Liberty,Romantic Comedy,23000000,102461,2004-01-09
34000100,Saving Grace,Comedy,4000000,15608247,2000-08-04
34060100,Soul Men,Comedy,40000000,263492,2008-11-07
34090100,Holy Man,Comedy,60000000,0,1998-10-09
34120100,The King and I,Musical,0,0,1999-03-19
34130100,Sunshine Cleaning,Comedy,5000000,5266779,2009-03-13
34150100,Tom yum goong,Action,5700000,31000000,2006-09-08
34170100,In Dreams,Horror,30000000,0,1999-01-15
34180100,The Gift,Thriller/Suspense,10000000,32558964,2000-12-19
34190100,Chasing Amy,Romantic Comedy,250000,3148581,1997-04-04
34230100,Sorcerer,Adventure,21600000,5968,1977-06-24
34270100,The Tall Men,,0,3399,1955-09-22
34290100,Night of the Living Dead,Horror,114000,18000000,1968-10-01
34340100,Gentlemen Prefer Blondes,Musical,0,0,1953-07-15
34400100,Frankenstein,Horror,0,1420,1931-11-21
34420100,Big Night,Drama,0,2177940,1996-09-20
34430100,Zoom,Adventure,35000000,516860,2006-08-11
34440100,Nuovo cinema Paradiso,Drama,0,486108,1990-01-16
34460100,Sliding Doors,Drama,6000000,46897949,1998-04-24
34470100,The Darjeeling Limited,Adventure,0,23174856,2007-09-29
34490100,Sydney White,Comedy,16500000,1743924,2007-09-21
34520100,The Thirteenth Floor,Thriller/Suspense,16000000,0,1999-05-28
34550100,Meet Dave,Adventure,60000000,38845552,2008-07-11
34620100,End of the Spear,Drama,10000000,175380,2006-01-20
34640100,The Great Escape,Drama,4000000,228090,1963-08-08
34650100,Strictly Ballroom,Comedy,0,829770,1992-08-21
34670100,Dave Chappelle's Block Party,Documentary,3000000,333329,2006-03-03
34700100,Knockaround Guys,Drama,15000000,759520,2002-10-11
34740100,Girl with a Pearl Earring,Drama,12000000,31519226,2003-12-12
34750100,The Muse,Comedy,15000000,0,1999-08-27
34760100,The Last Kiss,Romantic Comedy,0,0,2006-09-15
34820100,Wing Commander,Action,30000000,0,1999-03-12
34840100,Get Over It,Romantic Comedy,10000000,8300000,2001-03-09
34850100,The Legend of Drunken Master,Action,10000000,0,2000-10-20
34870100,Boys Don't Cry,Drama,2000000,9200393,1999-10-08
34880100,The Cookout,Comedy,16000000,0,2004-09-03
34900100,Turbulence,Thriller/Suspense,55000000,0,1997-01-10
34910100,Super Size Me,Documentary,65000,10704440,2004-05-07
34920100,The Longshots,Drama,23000000,267073,2008-08-22
34990100,Das Boot,Drama,12000000,73482661,1982-02-10
35000100,The Beautician and the Beast,Romantic Comedy,0,0,1997-02-07
35010100,Something New,Drama,0,15101,2006-02-03
35020100,Material Girls,Comedy,0,1000000,2006-08-18
35040100,The Powerpuff Girls,Adventure,25000000,5014057,2002-07-03
35050100,The Shipping News,Drama,35000000,13000000,2001-12-25
35060100,The Birds,Horror,0,32655,1963-03-28
35150100,Double Team,Action,0,0,1997-04-04
35200100,Leave It To Beaver,Comedy,0,0,1997-08-22
35210100,Casanova,Drama,0,24900000,2005-12-25
35240100,Das Leben der Anderen,Drama,2000000,69912390,2007-02-09
35270100,The Lords of Dogtown,Action,25000000,2150848,2005-06-03
35290100,Chill Factor,Action,34000000,0,1999-09-01
35300100,Cyberworld 3D,Adventure,0,315393,2000-10-06
